#tax_id	genomic_nucleotide_accession.version
1912492	NC_047875.1
1912590	NC_043474.1
1912978	NC_051628.1
1913035	NC_051613.1
1913038	NC_051713.1
1913044	NC_041901.1
1913047	NC_048649.1
1913048	NC_047785.1
1913109	NC_049379.1
1913112	NC_048651.1
1913114	NC_047786.1
1913118	NC_051654.1
1913570	NC_041902.1
1913574	NC_047787.1
1913575	NC_041903.1
1913581	NC_047788.1
1913591	NC_048650.1
1914209	NC_012638.1
1914442	NC_036583.1
1914900	NC_038994.1
1915202	NC_038988.1
1916098	NC_053002.1
1916099	NC_041904.1
1916101	NC_047789.1
1916107	NC_047790.1
1916111	NC_049380.1
1916123	NC_047876.1
1916124	NC_047877.1
1916125	NC_047878.1
1916126	NC_047879.1
1916127	NC_041905.1
1916414	NC_047791.1
1916647	NC_031693.1
1916701	NC_038375.1
1917080	NC_040529.1
1917412	NC_038989.1
1919071	NC_040602.1
1920294	NC_047859.1
1920308	NC_047792.1
1920310	NC_047793.1
1920311	NC_047794.1
1920312	NC_047795.1
1920999	NC_007291.1
1920999	NC_042038.1
1921414	NC_043525.1
1922325	NC_039036.1
1922653	NC_043486.1
1923774	NC_043490.1
1923889	NC_041911.1
1926594	NC_047796.1
1926633	NC_038269.1
1927013	NC_041912.1
1927014	NC_047797.2
1927018	NC_052453.1
1927019	NC_052423.1
1927020	NC_053515.1
1928005	NC_039015.1
1930304	NC_040438.1
1930304	NC_040439.1
1930509	NC_032480.1
1931095	NC_043642.1
1931095	NC_043643.1
1931095	NC_043644.1
1931356	NC_040786.1
1931407	NC_041913.1
1932007	NC_048737.1
1932361	NC_047798.1
1932362	NC_047799.1
1932713	NC_036595.1
1932882	NC_047801.2
1932883	NC_047802.1
1932885	NC_041914.1
1932886	NC_041915.1
1932890	NC_047803.1
1932892	NC_047804.1
1932893	NC_047805.1
1932895	NC_051638.1
1933063	NC_048652.1
1933107	NC_047806.1
1933108	NC_047807.1
1933110	NC_047808.1
1933111	NC_047809.1
1933272	NC_038732.1
1933272	NC_038733.1
1933272	NC_038734.1
1933412	NC_047810.1
1933771	NC_051709.1
1933773	NC_047811.1
1933774	NC_047812.1
1934252	NC_042346.1
1934428	NC_048644.1
1938577	NC_041916.1
1949196	NC_038991.1
1949197	NC_038990.1
1949198	NC_038992.1
1956177	NC_052230.1
1956177	NC_052231.1
1958907	NC_047813.1
1958910	NC_051707.1
1958913	NC_048655.1
1958914	NC_049382.1
1958917	NC_048653.1
1958919	NC_048654.1
1958922	NC_047814.1
1958956	NC_047815.1
1958964	NC_047980.1
1958965	NC_047816.1
1959842	NC_040383.1
1959843	NC_040382.1
1959844	NC_040380.1
1959845	NC_040386.1
1959848	NC_040787.1
1960252	NC_038382.1
1960254	NC_038379.1
1960255	NC_038378.1
1960657	NC_047817.1
1960658	NC_047818.1
1960710	NC_039001.1
1961914	NC_047819.1
1962300	NC_021168.1
1962503	NC_038761.1
1962503	NC_038762.1
1962671	NC_041917.1
1962679	NC_047952.1
1964565	NC_052968.1
1965063	NC_026509.1
1965064	NC_026439.1
1965065	NC_038292.1
1965067	NC_038291.1
1965068	NC_038293.1
1965225	NC_040790.1
1965354	NC_048659.1
1965355	NC_036803.1
1965361	NC_041918.1
1965365	NC_041919.1
1965367	NC_041920.1
1965368	NC_041921.1
1965370	NC_047821.1
1965374	NC_041922.1
1965454	NC_041924.1
1965465	NC_047822.1
1965467	NC_049854.1
1965472	NC_049856.1
1965474	NC_049807.1
1965478	NC_049806.1
1965482	NC_049855.1
1965484	NC_049381.1
1965490	NC_048657.1
1968339	NC_045425.1
1968861	NC_014092.2
1969736	NC_048658.1
1969830	NC_040532.1
1969841	NC_041925.1
1970374	NC_042137.1
1970794	NC_051673.1
1970795	NC_047824.1
1970797	NC_041926.1
1970798	NC_047825.1
1972566	NC_038287.1
1972683	NC_025393.1
1977403	NC_001341.1
1978536	NC_038276.1
1978922	NC_048660.1
1979755	NC_038532.1
1980139	NC_041927.1
1980140	NC_047943.1
1980161	NC_038997.1
1980165	NC_038999.1
1980168	NC_038998.1
1980173	NC_038996.1
1980174	NC_039000.1
1980429	NC_029556.1
1980429	NC_029557.1
1980429	NC_029569.1
1980429	NC_029574.1
1980429	NC_029575.1
1980432	NC_038852.1
1980432	NC_038853.1
1980432	NC_038854.1
1980432	NC_038855.1
1980432	NC_038856.1
1980458	NC_043068.1
1980458	NC_043069.1
1980458	NC_043070.1
1980459	NC_038298.1
1980459	NC_038299.1
1980459	NC_038300.1
1980468	NC_038423.1
1980468	NC_038424.1
1980476	NC_038505.1
1980476	NC_038506.1
1980485	NC_038939.1
1980485	NC_038940.1
1980529	NC_039220.1
1980529	NC_039221.1
1980529	NC_039222.1
1980540	NC_038745.1
1980540	NC_038746.1
1980540	NC_038747.1
1980609	NC_038257.1
1980609	NC_038258.1
1980609	NC_038259.1
1980610	NC_038261.1
1980610	NC_038262.1
1980610	NC_038263.1
1980612	NC_031317.1
1980612	NC_031318.1
1980612	NC_031319.1
1981499	NC_041936.1
1981500	NC_041937.1
1981931	NC_049960.1
1981932	NC_047826.1
1981933	NC_047827.1
1982658	NC_038017.1
1982660	NC_039002.1
1982675	NC_043526.1
1983409	NC_041966.1
1983413	NC_049962.1
1983447	NC_051602.1
1983461	NC_049961.1
1983463	NC_049918.1
1983525	NC_041967.1
1983539	NC_041968.1
1983541	NC_048661.1
1983553	NC_047880.1
1983554	NC_047828.1
1983555	NC_052976.1
1983557	NC_047981.1
1983576	NC_051698.1
1983582	NC_042131.1
1983588	NC_047881.1
1983593	NC_042074.1
1983595	NC_047882.1
1983771	NC_040379.1
1983784	NC_048055.1
1983789	NC_047829.1
1985178	NC_042140.1
1985188	NC_040791.1
1985359	NC_038434.1
1985360	NC_038435.1
1985362	NC_038437.1
1985364	NC_034442.1
1985371	NC_025741.1
1985374	NC_023844.1
1985387	NC_038480.1
1985397	NC_038486.1
1985398	NC_038487.1
1985399	NC_038488.1
1985400	NC_038489.1
1985401	NC_038490.1
1985402	NC_038491.1
1985403	NC_038492.1
1985404	NC_038493.1
1985407	NC_026164.1
1985408	NC_026166.1
1985415	NC_028459.1
1985726	NC_047968.1
1985726	NC_047969.1
1985726	NC_047970.1
1985726	NC_047971.1
1986290	NC_038371.1
1986291	NC_022646.1
1986506	NC_035072.1
1986950	NC_040440.1
1986950	NC_040441.1
1986950	NC_040442.1
1986950	NC_040443.1
1986950	NC_040444.1
1986950	NC_040445.1
1986950	NC_040446.1
1986950	NC_040447.1
1987017	NC_043067.1
1987020	NC_038282.1
1987021	NC_038283.1
1987139	NC_038313.1
1987140	NC_028363.1
1987141	NC_038314.1
1987142	NC_038315.1
1987143	NC_038316.1
1987144	NC_028365.1
1987145	NC_028364.1
1987403	NC_038560.1
1987731	NC_038396.1
1987732	NC_038397.1
1987733	NC_038398.1
1987734	NC_038399.1
1987736	NC_038400.1
1987738	NC_038401.1
1987993	NC_015296.1
2003310	NC_038387.1
2003311	NC_038388.1
2003312	NC_038389.1
2003313	NC_038390.1
2003398	NC_023893.1
2003500	NC_043072.1
2003501	NC_026470.1
2004460	NC_043524.1
2004965	NC_038499.1
2004966	NC_038500.1
2005047	NC_041990.1
2005048	NC_047830.1
2005054	NC_047831.1
2005055	NC_030116.1
2006072	NC_039017.1
2006073	NC_039018.1
2006074	NC_039019.1
2006394	NC_040795.1
2006684	NC_041994.1
2006690	NC_039016.1
2006922	NC_041995.1
2006930	NC_047832.1
2006941	NC_041996.1
2008762	NC_038426.1
2008765	NC_038427.1
2008768	NC_038428.1
2008769	NC_038429.1
2008770	NC_038430.1
2008772	NC_038431.1
2008773	NC_038432.1
2010246	NC_039011.1
2010246	NC_039012.1
2010315	NC_038676.1
2010316	NC_043428.1
2010317	NC_043429.1
2010319	NC_038677.1
2010323	NC_038678.1
2010325	NC_038681.1
2010326	NC_009450.1
2010327	NC_038683.1
2010329	NC_041997.1
2010331	NC_038684.1
2010333	NC_038925.1
2010960	NC_039345.1
2011081	NC_001331.1
2011087	NC_010429.1
2011125	NC_038987.1
2012640	NC_040531.1
2012856	NC_040792.1
2012857	NC_040537.1
2014434	NC_050154.1
2014586	NC_047833.1
2014931	NC_039020.1
2015376	NC_031948.1
2015804	NC_041998.1
2015807	NC_049926.1
2015810	NC_051604.1
2015815	NC_041999.1
2015817	NC_051605.1
2015819	NC_053508.1
2015820	NC_051601.1
2015824	NC_051627.1
2015825	NC_051599.1
2015828	NC_048669.1
2015833	NC_051732.1
2015834	NC_042000.1
2015839	NC_042001.1
2015844	NC_053507.1
2015851	NC_042139.2
2015853	NC_042002.1
2015874	NC_051606.1
2015875	NC_051734.1
2015879	NC_051607.1
2015882	NC_051598.1
2015885	NC_053505.1
2015886	NC_051620.1
2016032	NC_047834.1
2016049	NC_042003.1
2016050	NC_042004.1
2016052	NC_042006.1
2016053	NC_042007.1
2016401	NC_039013.1
2016402	NC_039014.1
2017580	NC_049937.1
2017714	NC_040533.1
2018471	NC_036585.1
2020286	NC_035462.1
2020287	NC_035463.1
2020879	NC_047835.1
2022321	NC_043533.1
2022474	NC_049965.1
2022475	NC_040554.1
2022475	NC_040616.1
2022783	NC_035117.1
2022859	NC_047836.1
2023057	NC_036594.1
2023716	NC_047837.1
2023949	NC_049963.1
2023950	NC_049964.1
2023953	NC_051711.1
2023959	NC_042008.1
2023992	NC_042009.1
2023993	NC_042010.1
2023994	NC_042011.1
2023995	NC_042012.1
2023996	NC_047838.1
2023998	NC_047839.1
2024005	NC_051616.1
2024208	NC_048673.1
2024237	NC_047840.1
2024238	NC_048670.1
2024239	NC_047841.1
2024241	NC_052988.1
2024247	NC_047842.1
2024248	NC_047843.1
2024251	NC_047844.1
2024252	NC_048668.1
2024261	NC_047845.1
2024262	NC_047846.1
2024264	NC_042013.1
2024282	NC_042014.1
2024283	NC_042015.1
2024284	NC_042016.1
2024296	NC_051737.1
2024304	NC_042075.1
2024305	NC_042076.1
2024308	NC_042077.1
2024309	NC_042078.1
2024313	NC_047847.1
2024314	NC_047998.1
2024315	NC_047848.1
2024316	NC_042017.1
2024320	NC_042039.1
2024325	NC_047884.1
2024330	NC_047885.1
2024607	NC_047860.1
2025096	NC_043430.1
2025333	NC_036600.1
2025333	NC_036603.1
2025388	NC_040541.1
2025818	NC_049396.1
2025819	NC_047999.1
2026080	NC_042018.1
2026082	NC_042019.1
2026102	NC_052975.1
2026113	NC_048674.1
2026130	NC_048132.1
2026195	NC_022586.1
2026196	NC_038465.1
2026814	NC_049416.1
2026943	NC_047849.1
2026950	NC_047850.1
2027250	NC_049417.1
2027252	NC_049418.1
2027256	NC_049419.1
2027259	NC_049420.1
2027260	NC_049421.1
2027267	NC_049422.1
2027272	NC_049423.1
2027277	NC_049424.1
2027354	NC_043679.1
2027354	NC_043680.1
2027354	NC_043681.1
2027883	NC_042020.1
2027888	NC_047851.1
2027890	NC_051614.1
2027893	NC_051653.1
2027900	NC_051704.1
2027901	NC_052464.1
2027903	NC_051717.1
2027905	NC_042040.1
2029303	NC_040538.1
2029304	NC_040607.1
2029305	NC_040676.1
2029306	NC_040677.1
2029635	NC_048675.1
2029657	NC_047861.1
2029658	NC_049397.1
2029659	NC_049398.1
2029660	NC_049399.1
2029661	NC_049400.1
2029662	NC_049401.1
2029663	NC_049402.1
2029664	NC_049403.1
2029665	NC_049404.1
2029666	NC_049405.1
2029667	NC_049406.1
2029668	NC_049407.1
2029669	NC_049408.1
2029670	NC_049409.1
2029671	NC_049410.1
2029672	NC_049411.1
2029673	NC_049412.1
2029674	NC_049413.1
2029675	NC_049414.1
2029676	NC_049415.1
2030922	NC_042021.1
2030923	NC_042022.1
2030924	NC_042023.1
2030954	NC_038850.1
2030954	NC_038851.1
2031200	NC_038926.1
2032989	NC_036590.1
2033721	NC_038689.1
2034346	NC_042079.1
2034347	NC_042080.1
2034762	NC_015655.1
2034827	NC_038305.1
2035399	NC_040615.1
2035708	NC_040612.1
2035845	NC_014743.1
2035998	NC_020066.1
2035999	NC_020071.1
2036055	NC_048625.1
2038728	NC_023874.2
2040662	NC_038688.1
2041149	NC_040611.1
2041204	NC_048000.1
2041210	NC_048677.1
2041211	NC_047862.1
2041212	NC_042041.1
2041215	NC_048676.1
2041344	NC_053512.1
2041345	NC_042081.1
2041347	NC_052652.1
2041351	NC_047982.1
2041354	NC_042042.1
2041382	NC_048678.1
2041383	NC_048679.1
2041413	NC_042044.1
2041417	NC_040317.1
2041419	NC_040331.1
2041454	NC_048680.1
2041472	NC_048035.1
2041473	NC_048036.1
2041489	NC_047886.1
2041492	NC_047887.1
2041493	NC_047888.1
2041512	NC_042045.1
2041518	NC_051736.1
2041525	NC_051646.1
2041528	NC_051722.1
2041533	NC_052434.1
2041544	NC_051696.1
2041760	NC_048071.1
2041855	NC_042350.1
2041859	NC_042352.1
2043550	NC_040456.1
2043550	NC_040457.1
2044561	NC_042082.1
2045186	NC_040788.1
2045345	NC_040545.1
2045504	NC_040397.1
2045504	NC_040398.1
2047761	NC_047889.1
2047782	NC_047890.1
2047788	NC_042083.1
2047801	NC_042084.1
2047830	NC_047891.1
2047831	NC_047892.1
2047868	NC_042085.1
2047869	NC_042086.1
2047871	NC_042087.1
2047872	NC_042088.1
2047873	NC_042089.1
2048005	NC_047863.1
2048007	NC_052981.1
2048008	NC_042090.1
2048061	NC_047893.1
2048517	NC_047983.1
2048975	NC_048683.1
2048977	NC_042091.1
2048978	NC_042092.1
2048979	NC_047894.1
2049444	NC_040691.1
2049444	NC_040803.1
2049444	NC_040804.1
2049444	NC_040805.1
2049444	NC_040806.1
2049444	NC_040550.1
2049444	NC_040619.1
2049444	NC_040620.1
2049444	NC_040688.1
2049883	NC_038924.1
2049892	NC_038686.1
2049933	NC_038503.1
2049944	NC_038471.1
2050018	NC_046954.1
2050019	NC_046955.1
2050020	NC_040604.1
2050037	NC_020881.1
2050038	NC_020206.1
2050583	NC_038470.1
2050584	NC_018090.1
2050585	NC_038393.1
2050586	NC_038394.1
2050587	NC_038395.1
2050589	NC_015928.1
2050971	NC_040555.1
2052157	NC_037058.1
2052561	NC_037054.1
2052562	NC_037055.1
2052563	NC_037056.1
2052685	NC_038848.1
2052685	NC_038849.1
2052742	NC_042116.1
2052746	NC_047934.1
2052752	NC_047936.1
2052753	NC_047937.1
2052754	NC_047935.1
2052821	NC_042354.1
2052822	NC_042355.1
2052851	NC_040389.1
2052851	NC_040390.1
2052851	NC_040391.1
2052899	NC_043491.1
2053015	NC_048105.1
2053026	NC_040534.1
2053078	NC_044940.1
2053079	NC_040623.1
2053080	NC_040694.1
2053082	NC_040695.1
2053563	NC_047895.1
2053603	NC_042093.1
2053604	NC_047896.1
2053625	NC_048001.1
2053653	NC_048106.1
2053671	NC_049427.1
2053682	NC_047897.1
2053686	NC_047898.1
2053697	NC_047899.1
2053702	NC_048682.1
2053705	NC_049425.1
2053708	NC_049426.1
2053723	NC_048684.1
2053812	NC_048685.1
2053813	NC_048686.1
2053981	NC_040789.1
2054179	NC_040539.1
2054272	NC_047900.1
2054273	NC_047901.1
2054274	NC_049428.1
2054409	NC_040549.1
2054610	NC_040546.1
2054610	NC_040617.1
2054610	NC_040686.1
2054611	NC_040547.1
2054611	NC_040801.1
2054613	NC_040618.1
2054614	NC_040687.1
2054920	NC_036389.1
2056161	NC_043537.1
2056194	NC_042347.1
2056384	NC_040601.1
2056385	NC_040313.1
2056780	NC_040744.1
2056780	NC_040745.1
2056780	NC_040746.1
2056780	NC_040747.1
2056780	NC_040748.1
2056780	NC_040749.1
2056780	NC_040750.1
2056780	NC_040751.1
2056878	NC_040809.1
2056879	NC_040692.1
2056880	NC_040807.1
2056881	NC_040808.1
2056882	NC_040552.1
2056883	NC_043534.1
2056884	NC_040622.1
2056885	NC_043535.1
2056886	NC_040693.1
2057187	NC_040699.1
2057198	NC_036589.1
2057942	NC_036592.1
2057979	NC_040635.1
2058094	NC_040399.1
2058094	NC_040400.1
2058161	NC_040673.1
2058396	NC_043532.1
2058620	NC_043536.1
2058778	NC_036580.1
2058779	NC_036581.1
2059312	NC_040762.1
2059312	NC_040763.1
2059380	NC_036582.1
2059850	NC_048134.1
2059855	NC_048687.1
2059856	NC_047902.1
2059857	NC_047883.1
2059879	NC_047903.1
2059880	NC_047904.1
2059881	NC_047905.1
2059883	NC_047906.1
2060091	NC_047930.1
2060122	NC_042096.1
2060124	NC_042097.1
2060127	NC_042098.1
2060142	NC_036591.1
2060479	NC_036586.1
2060511	NC_036587.1
2060778	NC_036596.1
2060778	NC_036601.1
2060945	NC_047907.1
2060949	NC_048681.1
2065033	NC_038331.1
2065036	NC_038345.1
2065037	NC_038346.1
2065038	NC_038347.1
2065043	NC_038349.1
2065044	NC_038350.1
2065045	NC_038351.1
2065046	NC_038352.1
2065047	NC_038353.1
2065048	NC_038354.1
2065049	NC_038355.1
2065050	NC_038356.1
2065051	NC_038357.1
2065052	NC_038358.1
2065053	NC_038359.1
2065054	NC_038360.1
2065055	NC_038361.1
2065056	NC_038362.1
2065199	NC_042099.1
2065211	NC_036588.1
2065797	NC_040432.1
2066504	NC_047908.1
2066695	NC_040736.1
2066695	NC_040737.1
2066695	NC_040738.1
2066695	NC_040739.1
2066695	NC_040740.1
2069319	NC_040433.1
2069320	NC_040662.1
2069321	NC_040777.1
2069322	NC_040592.1
2069323	NC_040593.1
2069324	NC_040663.1
2069325	NC_040778.1
2069326	NC_040591.1
2069327	NC_040590.1
2070026	NC_047946.1
2070028	NC_048694.1
2070057	NC_042100.1
2070152	NC_036802.1
2070180	NC_042122.1
2070181	NC_047909.1
2070182	NC_047910.1
2070183	NC_047911.1
2070184	NC_047912.1
2070185	NC_047913.1
2070186	NC_047914.1
2070187	NC_047915.1
2070188	NC_047916.1
2070189	NC_048688.1
2070192	NC_048692.1
2070193	NC_048693.1
2070194	NC_048689.1
2070195	NC_048690.1
2070196	NC_048691.1
2070197	NC_042101.1
2070198	NC_047917.1
2070200	NC_049433.1
2070201	NC_047918.1
2072006	NC_052422.1
2072024	NC_029996.1
2072209	NC_040536.1
2072797	NC_048698.1
2073163	NC_037052.1
2074132	NC_040561.1
2074138	NC_047919.1
2077296	NC_040351.1
2077298	NC_040553.1
2077298	NC_040810.1
2077299	NC_037062.1
2077300	NC_037060.1
2077302	NC_037061.1
2077303	NC_037067.1
2077304	NC_037069.1
2077305	NC_037064.1
2077306	NC_037059.1
2077307	NC_040818.1
2079134	NC_037057.1
2079148	NC_040723.1
2079257	NC_049432.1
2079262	NC_047932.1
2079275	NC_047920.1
2079278	NC_049434.1
2079280	NC_047921.1
2079281	NC_048207.1
2079282	NC_042102.1
2079284	NC_051693.1
2079285	NC_051725.1
2079287	NC_047922.1
2079288	NC_042103.1
2079289	NC_048697.1
2079290	NC_042104.1
2079317	NC_047923.1
2079340	NC_052987.1
2079413	NC_048695.1
2079417	NC_048696.1
2079426	NC_042105.1
2079427	NC_042106.1
2079429	NC_047924.1
2079431	NC_047931.1
2079432	NC_047925.1
2079433	NC_047926.1
2079458	NC_040766.1
2079458	NC_040767.1
2079465	NC_040684.1
2079534	NC_047927.1
2079543	NC_042107.1
2079544	NC_047933.1
2079554	NC_040652.1
2079563	NC_052411.1
2079564	NC_042108.1
2079565	NC_051660.1
2079571	NC_052454.1
2079581	NC_042109.1
2079583	NC_042110.1
2079584	NC_042111.1
2079598	NC_039004.1
2079601	NC_040603.1
2079601	NC_040672.1
2081603	NC_047941.1
2081623	NC_052430.1
2081627	NC_051702.1
2082585	NC_040633.1
2082586	NC_040704.1
2082658	NC_040632.1
2082665	NC_040702.1
2082666	NC_040816.1
2082667	NC_040559.1
2082668	NC_040560.1
2083176	NC_043529.1
2083181	NC_038512.1
2083183	NC_043128.1
2083198	NC_038671.1
2083199	NC_038857.1
2083207	NC_038687.1
2083209	NC_038703.1
2083275	NC_040387.1
2083275	NC_040388.1
2083300	NC_043313.1
2083300	NC_043314.1
2083300	NC_043318.1
2083300	NC_043329.1
2083300	NC_043330.1
2083300	NC_043331.1
2083300	NC_043333.1
2093273	NC_037066.1
2093274	NC_037068.1
2093275	NC_037065.1
2093276	NC_037063.1
2093496	NC_040564.1
2093789	NC_040640.1
2094136	NC_051621.1
2094139	NC_051595.1
2094143	NC_051632.1
2094187	NC_040357.1
2094259	NC_040813.1
2094260	NC_040556.1
2094261	NC_040626.1
2094713	NC_040548.1
2099336	NC_048701.1
2099338	NC_048702.1
2099352	NC_040820.1
2099356	NC_047942.1
2099390	NC_047944.1
2099444	NC_042119.1
2099448	NC_052460.1
2099449	NC_052410.1
2099521	NC_040675.1
2099585	NC_049843.1
2099624	NC_042117.1
2099625	NC_042118.1
2099631	NC_052427.1
2099633	NC_052433.1
2099635	NC_052446.1
2099637	NC_051726.1
2099640	NC_051692.1
2099646	NC_052424.1
2099648	NC_048699.1
2099652	NC_042120.1
2099850	NC_048700.1
2099852	NC_042121.1
2100419	NC_040361.1
2100727	NC_043538.1
2107574	NC_040719.1
2107707	NC_037665.1
2107708	NC_037666.1
2107709	NC_037667.1
2108115	NC_049919.1
2108116	NC_048703.1
2108120	NC_042123.1
2108121	NC_051611.1
2108127	NC_051721.1
2108200	NC_040613.1
2108201	NC_040614.1
2108203	NC_040472.1
2108203	NC_040473.1
2108204	NC_040798.1
2108205	NC_040542.1
2108359	NC_048159.1
2108549	NC_040377.1
2108550	NC_040330.1
2108551	NC_040376.1
2108552	NC_040378.1
2109365	NC_040639.1
2109373	NC_040316.1
2109374	NC_040315.1
2109380	NC_040540.1
2115848	NC_042025.1
2115967	NC_047958.1
2116187	NC_043544.1
2116345	NC_046961.1
2116384	NC_046963.1
2116385	NC_046962.1
2116440	NC_046958.1
2116441	NC_046960.1
2116442	NC_046959.1
2116443	NC_046957.1
2116466	NC_040426.1
2116466	NC_040427.1
2116466	NC_040428.1
2116467	NC_040464.1
2116467	NC_040465.1
2116467	NC_040466.1
2116559	NC_043539.1
2116560	NC_043540.1
2116599	NC_040392.1
2116599	NC_040393.1
2116599	NC_040394.1
2116736	NC_040703.1
2122733	NC_040817.1
2126099	NC_040714.1
2126525	NC_048160.1
2126724	NC_047948.1
2126734	NC_047945.1
2126803	NC_042124.1
2126809	NC_052440.1
2126810	NC_051686.1
2126812	NC_051634.1
2126813	NC_052431.1
2126925	NC_052940.1
2126933	NC_052932.1
2126952	NC_051594.1
2126954	NC_051695.1
2136179	NC_047947.1
2136283	NC_040802.1
2137161	NC_040730.1
2137161	NC_040731.1
2137161	NC_040732.1
2137161	NC_040733.1
2137161	NC_040734.1
2137161	NC_040735.1
2137352	NC_040314.1
2137353	NC_040608.1
2137354	NC_040678.1
2137745	NC_049384.1
2137858	NC_040568.1
2138298	NC_047949.1
2138299	NC_047950.1
2138326	NC_040395.1
2138326	NC_040396.1
2144176	NC_052654.1
2152567	NC_040826.1
2152923	NC_040710.1
2153295	NC_048103.1
2161784	NC_047953.1
2161803	NC_040605.1
2161807	NC_040674.1
2161876	NC_040624.1
2161876	NC_040696.1
2161879	NC_040697.1
2161880	NC_040812.1
2162638	NC_040706.1
2162642	NC_040609.1
2163422	NC_040715.1
2163590	NC_051612.1
2163591	NC_051647.1
2163593	NC_051682.1
2163598	NC_048705.1
2163630	NC_047961.1
2163631	NC_047964.1
2163634	NC_047963.1
2163635	NC_048704.1
2163636	NC_047962.1
2163886	NC_047959.1
2163916	NC_040819.1
2163970	NC_047965.1
2163976	NC_047966.1
2163982	NC_047956.1
2163983	NC_047957.1
2163984	NC_047955.1
2163985	NC_047954.1
2163996	NC_043528.1
2164100	NC_040683.1
2164101	NC_040422.1
2164101	NC_040423.1
2164101	NC_040424.1
2164101	NC_040425.1
2169687	NC_022343.1
2169693	NC_031336.1
2169701	NC_001512.1
2169709	NC_039032.1
2169721	NC_038892.1
2169722	NC_038953.1
2169723	NC_038955.1
2169724	NC_022919.1
2169725	NC_012212.1
2169726	NC_033739.1
2169727	NC_038986.1
2169728	NC_038995.1
2169732	NC_022005.1
2169733	NC_039082.1
2169734	NC_038962.1
2169736	NC_043433.1
2169737	NC_030403.1
2169739	NC_038967.1
2169740	NC_038968.1
2169741	NC_038969.1
2169742	NC_038970.1
2169743	NC_038971.1
2169744	NC_038972.1
2169746	NC_033780.2
2169747	NC_031752.1
2169757	NC_034251.1
2169774	NC_028973.1
2169823	NC_039033.1
2169824	NC_014646.1
2169825	NC_014379.1
2169827	NC_038993.1
2169828	NC_038973.1
2169829	NC_038975.1
2169841	NC_015327.1
2169842	NC_033335.1
2169843	NC_039240.1
2169846	NC_039229.1
2169853	NC_025474.1
2169854	NC_033819.1
2169856	NC_031755.1
2169876	NC_039057.1
2169877	NC_039058.1
2169894	NC_039022.1
2169903	NC_039052.1
2169904	NC_039053.1
2169905	NC_019498.1
2169907	NC_038954.1
2169908	NC_039233.1
2169918	NC_030445.1
2169919	NC_030446.1
2169932	NC_039059.1
2169933	NC_039060.1
2169934	NC_039061.1
2169935	NC_039062.1
2169936	NC_039063.1
2169960	NC_027928.1
2169960	NC_027929.1
2169960	NC_027930.1
2169965	NC_033818.1
2169971	NC_001452.1
2169980	NC_039035.1
2169981	NC_043124.1
2169984	NC_003680.1
2169985	NC_002160.2
2169986	NC_004750.1
2169987	NC_021481.1
2169988	NC_043123.1
2169991	NC_005081.1
2169991	NC_005080.1
2169992	NC_006313.1
2169992	NC_006317.1
2169993	NC_006439.1
2169993	NC_006447.1
2169994	NC_010756.1
2169994	NC_010761.1
2169995	NC_039009.1
2169995	NC_039010.1
2169996	NC_010251.1
2169996	NC_010247.1
2169998	NC_031692.1
2170000	NC_034834.1
2170039	NC_040416.1
2170039	NC_040417.1
2170061	NC_043440.1
2170061	NC_043441.1
2170061	NC_043442.1
2170062	NC_043434.1
2170062	NC_043435.1
2170062	NC_043436.1
2170064	NC_029911.1
2170064	NC_029912.1
2170064	NC_029913.1
2170064	NC_029914.1
2170064	NC_029915.1
2170064	NC_029916.1
2170064	NC_029917.1
2170064	NC_029918.1
2170064	NC_029919.1
2170064	NC_029920.1
2170100	NC_004751.1
2170101	NC_021484.1
2170102	NC_026244.1
2170103	NC_026944.1
2170105	NC_039064.1
2170106	NC_039065.1
2170107	NC_039066.1
2170108	NC_039067.1
2170109	NC_039068.1
2170110	NC_039069.1
2170111	NC_026319.1
2170112	NC_026317.1
2170114	NC_026318.1
2170115	NC_026320.1
2170117	NC_030126.1
2170119	NC_021204.1
2170120	NC_039071.1
2170121	NC_024772.1
2170122	NC_024776.1
2170123	NC_024773.1
2170124	NC_024775.1
2170125	NC_024774.1
2170126	NC_027777.1
2170130	NC_023887.1
2170132	NC_030847.1
2170135	NC_030236.1
2170139	NC_039023.1
2170140	NC_007193.2
2170142	NC_015211.1
2170143	NC_014748.1
2170148	NC_026815.1
2170181	NC_031763.1
2170181	NC_031766.1
2170191	NC_038961.1
2170194	NC_039024.1
2170195	NC_039025.1
2170197	NC_043445.1
2170198	NC_039026.1
2170199	NC_039238.1
2170200	NC_039027.1
2170201	NC_039028.1
2170204	NC_039029.1
2170205	NC_039030.1
2170206	NC_039031.1
2170238	NC_008029.1
2170240	NC_024471.1
2170402	NC_040566.1
2170404	NC_040821.1
2170405	NC_040822.1
2170410	NC_040634.1
2170411	NC_040705.1
2170538	NC_040565.1
2170544	NC_040680.1
2172042	NC_042125.1
2173168	NC_009570.1
2175117	NC_040625.1
2175118	NC_040698.1
2175169	NC_047996.1
2175295	NC_047874.1
2175605	NC_048707.1
2175687	NC_042126.1
2175688	NC_042127.1
2178920	NC_052426.1
2178922	NC_052451.1
2178923	NC_051740.1
2178927	NC_049511.1
2178928	NC_049510.1
2178932	NC_050153.1
2182341	NC_047977.1
2182344	NC_048147.1
2182345	NC_047979.1
2182346	NC_047978.1
2182349	NC_042132.1
2182350	NC_047972.1
